name,time,BatV,Door_status,EXTI_Trigger,Hum_SHT31,TempC_SHT31,alt1,alt2,bw,chan1,f_cnt,freq1,gw1,gw2,lat1,lat2,lon1,lon2,rssi1,rssi2,rx_time1,sf,snr1,snr2
s31lb,1751169570217200761,3.612,OPEN,FALSE,91.9,17.7,0,0,125000,4,6011,0,eui-00007076ff031372,unknown,0,0,0,0,-101,0,2025-06-29T03:59:29.918Z,7,8.5,0
s31lb,1751170770015887737,3.606,OPEN,FALSE,91.3,17.7,0,0,125000,2,6012,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-118,-98,2025-06-29T04:19:29.710Z,7,-2,8
s31lb,1751171969801230655,3.606,OPEN,FALSE,90.8,17.5,0,0,125000,3,6013,0,eui-00007076ff031372,unknown,0,0,0,0,-100,0,2025-06-29T04:39:29.500Z,7,10.2,0
s31lb,1751173169589120757,3.606,OPEN,FALSE,91.4,17.5,0,0,125000,7,6014,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-116,-99,2025-06-29T04:59:29.291Z,7,-1.2,7.8
s31lb,1751174369363469757,3.606,OPEN,FALSE,90.2,17.5,0,0,125000,1,6015,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-117,-100,2025-06-29T05:19:29.081Z,7,-0.8,8.5
s31lb,1751175569181829626,3.606,OPEN,FALSE,86.2,17.7,0,0,125000,6,6016,0,eui-00007076ff031372,unknown,0,0,0,0,-99,0,2025-06-29T05:39:28.871Z,7,9,0
s31lb,1751176768969337975,3.606,OPEN,FALSE,81.4,18,0,0,125000,7,6017,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-117,-99,2025-06-29T05:59:28.663Z,7,0.2,8
s31lb,1751177968746907597,3.612,OPEN,FALSE,76.3,17.8,0,0,125000,3,6018,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-116,-100,2025-06-29T06:19:28.454Z,7,1.2,9
s31lb,1751179168542247385,3.606,OPEN,FALSE,69.9,18.1,0,0,125000,5,6019,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-101,-118,2025-06-29T06:39:28.244Z,7,10,1.5
s31lb,1751180368331756543,3.612,OPEN,FALSE,71.2,17.9,0,0,125000,1,6020,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-117,-100,2025-06-29T06:59:28.036Z,7,0.8,9.8
s31lb,1751181568124440959,3.612,OPEN,FALSE,69.2,18.1,0,0,125000,3,6021,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-98,-117,2025-06-29T07:19:27.827Z,7,9.8,2.8
s31lb,1751182767904556510,3.612,OPEN,FALSE,70.2,18.3,0,0,125000,7,6022,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-118,-96,2025-06-29T07:39:27.617Z,7,2,7.8
s31lb,1751183967690015724,3.606,OPEN,FALSE,65.5,18.3,0,0,125000,0,6023,0,eui-00007076ff031372,unknown,0,0,0,0,-98,0,2025-06-29T07:59:27.407Z,7,9.8,0
s31lb,1751185167505591863,3.612,OPEN,FALSE,65.2,18.5,0,0,125000,6,6024,0,eui-00007076ff031372,unknown,0,0,0,0,-100,0,2025-06-29T08:19:27.197Z,7,8.2,0
s31lb,1751186367286993775,3.606,OPEN,FALSE,62.4,18.8,0,0,125000,7,6025,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-98,-115,2025-06-29T08:39:26.987Z,7,7.5,1.5
s31lb,1751187567054941602,3.606,OPEN,FALSE,62.4,18.8,0,0,125000,3,6026,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-114,-100,2025-06-29T08:59:26.778Z,7,2.2,8.8
s31lb,1751188766884432251,3.612,OPEN,FALSE,61.6,19.1,0,0,125000,5,6027,0,eui-00007076ff031372,unknown,0,0,0,0,-98,0,2025-06-29T09:19:26.569Z,7,8.8,0
s31lb,1751189966663935721,3.612,OPEN,FALSE,62.6,19.2,0,0,125000,2,6028,0,eui-00007076ff031372,unknown,0,0,0,0,-101,0,2025-06-29T09:39:26.359Z,7,7,0
s31lb,1751191166441050045,3.612,OPEN,FALSE,62.8,19.4,0,0,125000,3,6029,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-101,-118,2025-06-29T09:59:26.149Z,7,8.5,-2.5
s31lb,1751192366231044071,3.606,OPEN,FALSE,66.8,19.8,0,0,125000,7,6030,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-118,-100,2025-06-29T10:19:25.939Z,7,-3.2,8
s31lb,1751193566029341678,3.612,OPEN,FALSE,60.7,19.6,0,0,125000,0,6031,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-120,-101,2025-06-29T10:39:25.729Z,7,-5,9.5
s31lb,1751194765809329546,3.612,OPEN,FALSE,63,19.7,0,0,125000,6,6032,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-116,-99,2025-06-29T10:59:25.519Z,7,2.8,9.5
s31lb,1751195965609319842,3.612,OPEN,FALSE,62.6,19.7,0,0,125000,7,6033,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-118,-97,2025-06-29T11:19:25.310Z,7,0,7.5
s31lb,1751197165387215132,3.612,OPEN,FALSE,58.6,19.2,0,0,125000,4,6034,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-117,-101,2025-06-29T11:39:25.100Z,7,-4.2,9.2
s31lb,1751198365198861499,3.612,OPEN,FALSE,62.6,19.2,0,0,125000,4,6035,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-118,-102,2025-06-29T11:59:24.890Z,7,2.2,10
s31lb,1751199564982762500,3.612,OPEN,FALSE,61.3,19.1,0,0,125000,1,6036,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-102,-116,2025-06-29T12:19:24.680Z,7,8.8,0.8
s31lb,1751200764782544457,3.612,OPEN,FALSE,63.6,19.4,0,0,125000,2,6037,0,eui-00007076ff031372,unknown,0,0,0,0,-102,0,2025-06-29T12:39:24.471Z,7,7.5,0
s31lb,1751201964563359751,3.606,OPEN,FALSE,63.4,19.2,0,0,125000,7,6038,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-98,-114,2025-06-29T12:59:24.262Z,7,7.2,3.5
s31lb,1751203164364496631,3.612,OPEN,FALSE,59.7,19.3,0,0,125000,0,6039,0,eui-00007076ff031372,unknown,0,0,0,0,-102,0,2025-06-29T13:19:24.052Z,7,9.2,0
s31lb,1751204364131943852,3.612,OPEN,FALSE,60.1,19.3,0,0,125000,5,6040,0,eui-00007076ff031358,eui-7076ff0056070bb4,0,0,0,0,-120,-120,2025-06-29T13:39:23.842Z,7,-7.8,-7
s31lb,1751205563927927354,3.612,OPEN,FALSE,63.8,19.3,0,0,125000,7,6041,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-114,-99,2025-06-29T13:59:23.632Z,7,3.5,7.8
s31lb,1751206763715236682,3.612,OPEN,FALSE,61.8,19.7,0,0,125000,4,6042,0,eui-00007076ff031372,unknown,0,0,0,0,-102,0,2025-06-29T14:19:23.423Z,7,10.8,0
s31lb,1751207963507284330,3.612,OPEN,FALSE,62,19.3,0,0,125000,5,6043,0,eui-7076ff0056070bb4,eui-00007076ff031358,0,0,0,0,-117,-122,2025-06-29T14:39:23.213Z,7,3,-6.5
s31lb,1751209163298145902,3.612,OPEN,FALSE,66.8,17.9,0,0,125000,2,6044,0,eui-00007076ff031372,unknown,0,0,0,0,-98,0,2025-06-29T14:59:23.003Z,7,8,0
s31lb,1751210363096278765,3.606,OPEN,FALSE,63.9,17.6,0,0,125000,2,6045,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-116,-96,2025-06-29T15:19:22.794Z,7,-1,8
s31lb,1751211562866636074,3.606,OPEN,FALSE,63.4,17.6,0,0,125000,7,6046,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-118,-100,2025-06-29T15:39:22.586Z,7,-0.8,8.2
s31lb,1751212762681968284,3.606,OPEN,FALSE,62.9,17.8,0,0,125000,1,6047,0,eui-00007076ff031372,unknown,0,0,0,0,-100,0,2025-06-29T15:59:22.376Z,7,9.2,0
s31lb,1751213962480930278,3.612,OPEN,FALSE,60.5,18,0,0,125000,6,6048,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-111,-99,2025-06-29T16:19:22.166Z,7,-2.5,9.5
s31lb,1751215162259006097,3.612,OPEN,FALSE,60.4,18.6,0,0,125000,6,6049,0,eui-00007076ff031372,unknown,0,0,0,0,-100,0,2025-06-29T16:39:21.956Z,7,9.8,0
s31lb,1751216362071092663,3.606,OPEN,FALSE,67.9,17.1,0,0,125000,3,6050,0,eui-00007076ff031372,unknown,0,0,0,0,-100,0,2025-06-29T16:59:21.748Z,7,8.8,0
s31lb,1751217561828487542,3.606,OPEN,FALSE,65.4,17,0,0,125000,5,6051,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-119,-100,2025-06-29T17:19:21.538Z,7,-3.8,10.5
s31lb,1751218761634965103,3.606,OPEN,FALSE,66.3,16.7,0,0,125000,2,6052,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-119,-100,2025-06-29T17:39:21.329Z,7,-2.2,7
s31lb,1751219961423922313,3.606,OPEN,FALSE,67.2,16.3,0,0,125000,2,6053,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-100,-117,2025-06-29T17:59:21.121Z,7,7.5,0.5
s31lb,1751221161216611746,3.606,OPEN,FALSE,68.7,16.2,0,0,125000,7,6054,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-119,-100,2025-06-29T18:19:20.913Z,7,-3.2,8
s31lb,1751222361021156063,3.606,OPEN,FALSE,72.9,16,0,0,125000,1,6055,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-118,-99,2025-06-29T18:39:20.704Z,7,1.5,10.2
s31lb,1751223560803783577,3.612,OPEN,FALSE,73.6,15.5,0,0,125000,6,6056,0,eui-00007076ff031372,unknown,0,0,0,0,-98,0,2025-06-29T18:59:20.496Z,7,9.5,0
s31lb,1751224760595944257,3.606,OPEN,FALSE,74.6,15.1,0,0,125000,6,6057,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-116,-100,2025-06-29T19:19:20.289Z,7,-0.5,10
s31lb,1751225960380754239,3.606,OPEN,FALSE,76.3,14.7,0,0,125000,4,6058,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-99,-116,2025-06-29T19:39:20.081Z,7,9.5,-3
s31lb,1751227160180970242,3.606,OPEN,FALSE,78.6,14.2,0,0,125000,4,6059,0,eui-00007076ff031372,unknown,0,0,0,0,-100,0,2025-06-29T19:59:19.873Z,7,9.2,0
s31lb,1751228359965762108,3.606,OPEN,FALSE,80.5,14,0,0,125000,1,6060,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-118,-98,2025-06-29T20:19:19.671Z,7,0.5,9.5
s31lb,1751229559760828826,3.606,OPEN,FALSE,80.7,13.7,0,0,125000,2,6061,0,eui-00007076ff031372,unknown,0,0,0,0,-100,0,2025-06-29T20:39:19.458Z,7,7.5,0
s31lb,1751230759545315347,3.606,OPEN,FALSE,82.8,13.4,0,0,125000,7,6062,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-117,-97,2025-06-29T20:59:19.251Z,7,0.5,7.8
s31lb,1751231959325342798,3.606,OPEN,FALSE,84.4,13.1,0,0,125000,0,6063,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-117,-100,2025-06-29T21:19:19.044Z,7,1.8,9
s31lb,1751233159125355085,3.606,OPEN,FALSE,84.6,12.8,0,0,125000,6,6064,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-116,-100,2025-06-29T21:39:18.838Z,7,-5,10
s31lb,1751234358927348366,3.606,OPEN,FALSE,85.5,12.5,0,0,125000,7,6065,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-116,-100,2025-06-29T21:59:18.631Z,7,0.2,8.2
s31lb,1751235558740982668,3.606,OPEN,FALSE,85.9,12.2,0,0,125000,3,6066,0,eui-00007076ff031372,unknown,0,0,0,0,-100,0,2025-06-29T22:19:18.425Z,7,9.5,0
s31lb,1751237958315973489,3.606,OPEN,FALSE,87.2,11.9,0,0,125000,2,6068,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-117,-99,2025-06-29T22:59:18.014Z,7,0.8,7.5
s31lb,1751239158114221750,3.6,OPEN,FALSE,87.9,11.6,0,0,125000,3,6069,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-117,-100,2025-06-29T23:19:17.808Z,7,1.2,9
s31lb,1751240357902097137,3.606,OPEN,FALSE,87.9,11.5,0,0,125000,0,6070,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-100,-118,2025-06-29T23:39:17.602Z,7,9,3.2
s31lb,1751241557693663040,3.606,OPEN,FALSE,88.6,11.5,0,0,125000,0,6071,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-101,-117,2025-06-29T23:59:17.398Z,7,8.2,0.2
s31lb,1751242757502774892,3.606,OPEN,FALSE,89.1,11.5,0,0,125000,6,6072,0,eui-00007076ff031372,unknown,0,0,0,0,-98,0,2025-06-30T00:19:17.192Z,7,8.8,0
s31lb,1751243957307180210,3.606,OPEN,FALSE,89.1,11.3,0,0,125000,6,6073,0,eui-00007076ff031372,unknown,0,0,0,0,-98,0,2025-06-30T00:39:16.987Z,7,9.8,0
s31lb,1751245157071177428,3.606,OPEN,FALSE,89.3,11,0,0,125000,3,6074,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-100,-117,2025-06-30T00:59:16.783Z,7,10.5,2.2
s31lb,1751246356873015633,3.606,OPEN,FALSE,90,11.1,0,0,125000,4,6075,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-118,-99,2025-06-30T01:19:16.577Z,7,1.2,9.2
s31lb,1751247556678604789,3.606,OPEN,FALSE,89.6,11.1,0,0,125000,1,6076,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-117,-100,2025-06-30T01:39:16.373Z,7,1.5,10
s31lb,1751248756477903619,3.6,OPEN,FALSE,90.2,11,0,0,125000,2,6077,0,eui-00007076ff031372,unknown,0,0,0,0,-98,0,2025-06-30T01:59:16.168Z,7,6.8,0
s31lb,1751249956259258840,3.6,OPEN,FALSE,90.4,11,0,0,125000,0,6078,0,eui-00007076ff031372,unknown,0,0,0,0,-100,0,2025-06-30T02:19:15.964Z,7,9.5,0
s31lb,1751251156034973190,3.606,OPEN,FALSE,90.4,11,0,0,125000,0,6079,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-118,-101,2025-06-30T02:39:15.759Z,7,1,9
s31lb,1751252355854579511,3.606,OPEN,FALSE,90.7,10.8,0,0,125000,5,6080,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-118,-99,2025-06-30T02:59:15.555Z,7,1.2,9.8
s31lb,1751253555643048665,3.606,OPEN,FALSE,91.3,11,0,0,125000,7,6081,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-116,-97,2025-06-30T03:19:15.351Z,7,0.8,7.8
s31lb,1751254755440194425,3.606,OPEN,FALSE,91.1,11.1,0,0,125000,3,6082,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-100,-117,2025-06-30T03:39:15.147Z,7,9.8,1.8
s31lb,1751255955243930751,3.606,OPEN,FALSE,90.9,11.4,0,0,125000,5,6083,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-100,-118,2025-06-30T03:59:14.942Z,7,9.5,1.2
s31lb,1751257155046110031,3.606,OPEN,FALSE,91.2,11.9,0,0,125000,2,6084,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-100,-116,2025-06-30T04:19:14.738Z,7,7.2,-0.2
s31lb,1751258354827309407,3.606,OPEN,FALSE,91,12.3,0,0,125000,3,6085,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-116,-100,2025-06-30T04:39:14.533Z,7,1,9.5
s31lb,1751259554644105377,3.606,OPEN,FALSE,89.8,13,0,0,125000,0,6086,0,eui-00007076ff031372,unknown,0,0,0,0,-102,0,2025-06-30T04:59:14.327Z,7,10,0
s31lb,1751260754434595112,3.606,OPEN,FALSE,89.2,13.6,0,0,125000,1,6087,0,eui-00007076ff031372,unknown,0,0,0,0,-101,0,2025-06-30T05:19:14.121Z,7,8.5,0
s31lb,1751261954217369278,3.606,OPEN,FALSE,87.3,14.4,0,0,125000,5,6088,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-119,-101,2025-06-30T05:39:13.914Z,7,-0.2,9.5
s31lb,1751263154000798713,3.606,OPEN,FALSE,85.3,14.9,0,0,125000,6,6089,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-100,-119,2025-06-30T05:59:13.706Z,7,9.5,-1.5
s31lb,1751264353798132157,3.606,OPEN,FALSE,81.5,15.2,0,0,125000,3,6090,0,eui-00007076ff031372,unknown,0,0,0,0,-100,0,2025-06-30T06:19:13.499Z,7,10.5,0
s31lb,1751265553594420187,3.606,OPEN,FALSE,82.1,15.1,0,0,125000,4,6091,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-119,-101,2025-06-30T06:39:13.291Z,7,1.2,10
s31lb,1751266753382550801,3.606,OPEN,FALSE,81.2,15.5,0,0,125000,2,6092,0,eui-00007076ff031372,unknown,0,0,0,0,-100,0,2025-06-30T06:59:13.083Z,7,6.8,0
s31lb,1751267953181612948,3.606,OPEN,FALSE,79.1,15.8,0,0,125000,3,6093,0,eui-00007076ff031372,unknown,0,0,0,0,-100,0,2025-06-30T07:19:12.875Z,7,9.5,0
s31lb,1751269152973991238,3.606,OPEN,FALSE,76.2,16.4,0,0,125000,0,6094,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-116,-101,2025-06-30T07:39:12.667Z,7,2.5,9.2
s31lb,1751270352748823062,3.606,OPEN,FALSE,74.1,16.6,0,0,125000,0,6095,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-119,-101,2025-06-30T07:59:12.457Z,7,1.2,9.8
s31lb,1751271552550963971,3.606,OPEN,FALSE,71.7,17,0,0,125000,5,6096,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-118,-99,2025-06-30T08:19:12.248Z,7,1,9
s31lb,1751272752362188892,3.612,OPEN,FALSE,74.2,17.3,0,0,125000,6,6097,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-96,-116,2025-06-30T08:39:12.039Z,7,10,1.8
s31lb,1751273952122267814,3.606,OPEN,FALSE,70.6,17.7,0,0,125000,4,6098,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-99,-116,2025-06-30T08:59:11.831Z,7,9,1
s31lb,1751275151907978108,3.606,OPEN,FALSE,67.7,18,0,0,125000,4,6099,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-118,-102,2025-06-30T09:19:11.621Z,7,1.8,9.5
s31lb,1751276351717285403,3.612,OPEN,FALSE,68.6,18.4,0,0,125000,1,6100,0,eui-00007076ff031358,eui-00007076ff031372,0,0,0,0,-119,-100,2025-06-30T09:39:11.411Z,7,-7.8,10.2
s31lb,1751277551499015026,3.612,OPEN,FALSE,63.2,18.8,0,0,125000,3,6101,0,eui-00007076ff031372,unknown,0,0,0,0,-99,0,2025-06-30T09:59:11.202Z,7,9.8,0
s31lb,1751278751294154217,3.612,OPEN,FALSE,62.6,19.2,0,0,125000,0,6102,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-100,-119,2025-06-30T10:19:10.993Z,7,8.8,1
s31lb,1751279951093318823,3.612,OPEN,FALSE,62.9,19.6,0,0,125000,0,6103,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-119,-100,2025-06-30T10:39:10.783Z,7,1.2,9.5
s31lb,1751281150859680744,3.612,OPEN,FALSE,63,19.8,0,0,125000,5,6104,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-118,-99,2025-06-30T10:59:10.573Z,7,1.8,8.8
s31lb,1751282350651130511,3.612,OPEN,FALSE,60.9,19.7,0,0,125000,7,6105,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-99,-118,2025-06-30T11:19:10.362Z,7,7.8,0
s31lb,1751283550450846882,3.612,OPEN,FALSE,61.2,20.1,0,0,125000,3,6106,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-119,-98,2025-06-30T11:39:10.153Z,7,-1.2,9
s31lb,1751284750244857284,3.612,OPEN,FALSE,62.2,20.3,0,0,125000,5,6107,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-100,-119,2025-06-30T11:59:09.944Z,7,10,1
s31lb,1751285950087719323,3.612,OPEN,FALSE,57.4,20.9,0,0,125000,1,6108,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-118,-100,2025-06-30T12:19:09.733Z,7,1,9.8
s31lb,1751287149826143761,3.612,OPEN,FALSE,57.1,20.8,0,0,125000,3,6109,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-115,-97,2025-06-30T12:39:09.523Z,7,3,9.8
s31lb,1751288349612129240,3.612,OPEN,FALSE,56.8,21,0,0,125000,0,6110,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-118,-101,2025-06-30T12:59:09.313Z,7,1.2,8.5
s31lb,1751289549399663164,3.612,OPEN,FALSE,53.8,21.2,0,0,125000,0,6111,0,eui-00007076ff031372,unknown,0,0,0,0,-101,0,2025-06-30T13:19:09.104Z,7,9,0
s31lb,1751290749229512169,3.612,OPEN,FALSE,56.1,21.2,0,0,125000,6,6112,0,eui-00007076ff031372,unknown,0,0,0,0,-99,0,2025-06-30T13:39:08.893Z,7,9.2,0
s31lb,1751291948968202829,3.612,OPEN,FALSE,55.6,21.2,0,0,125000,7,6113,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-116,-97,2025-06-30T13:59:08.683Z,7,-0.5,8.5
s31lb,1751293148776772968,3.612,OPEN,FALSE,54.6,21.3,0,0,125000,4,6114,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-119,-98,2025-06-30T14:19:08.472Z,7,-0.5,8.5
s31lb,1751294348551787493,3.612,OPEN,FALSE,58,21.6,0,0,125000,4,6115,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-118,-100,2025-06-30T14:39:08.262Z,7,-0.2,7.8
s31lb,1751295548351777582,3.612,OPEN,FALSE,56.2,21.4,0,0,125000,2,6116,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-115,-98,2025-06-30T14:59:08.052Z,7,1.2,7.8
s31lb,1751296748143474755,3.612,OPEN,FALSE,58.2,21.3,0,0,125000,3,6117,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-101,-119,2025-06-30T15:19:07.843Z,7,9,-1.5
s31lb,1751297947928876612,3.612,OPEN,FALSE,59,21.5,0,0,125000,0,6118,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-120,-104,2025-06-30T15:39:07.632Z,7,-1,9.2
s31lb,1751299147708267082,3.612,OPEN,FALSE,59,21.4,0,0,125000,0,6119,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-117,-102,2025-06-30T15:59:07.422Z,7,1.5,9.8
s31lb,1751300347505441829,3.612,OPEN,FALSE,61,21.1,0,0,125000,5,6120,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-119,-98,2025-06-30T16:19:07.212Z,7,-8.5,8.8
s31lb,1751301547311588072,3.612,OPEN,FALSE,54.6,21.9,0,0,125000,6,6121,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-100,-118,2025-06-30T16:39:07.003Z,7,9.2,-0.5
s31lb,1751302747091264967,3.612,OPEN,FALSE,61.7,20.6,0,0,125000,4,6122,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-118,-99,2025-06-30T16:59:06.792Z,7,0.5,9
s31lb,1751303946877981175,3.612,OPEN,FALSE,60.6,20.4,0,0,125000,4,6123,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-118,-100,2025-06-30T17:19:06.581Z,7,-0.2,9
s31lb,1751305146682404649,3.612,OPEN,FALSE,63.7,20.1,0,0,125000,1,6124,0,eui-00007076ff031372,unknown,0,0,0,0,-98,0,2025-06-30T17:39:06.371Z,7,9.2,0
s31lb,1751306346464352544,3.612,OPEN,FALSE,67,20,0,0,125000,3,6125,0,eui-00007076ff031372,unknown,0,0,0,0,-97,0,2025-06-30T17:59:06.162Z,7,10.2,0
s31lb,1751307546264906429,3.612,OPEN,FALSE,69,19.4,0,0,125000,0,6126,0,eui-00007076ff031372,unknown,0,0,0,0,-100,0,2025-06-30T18:19:05.951Z,7,9.2,0
s31lb,1751308746028295481,3.612,OPEN,FALSE,64.2,19.1,0,0,125000,1,6127,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-116,-99,2025-06-30T18:39:05.742Z,7,0.5,9.8
s31lb,1751309945825231793,3.612,OPEN,FALSE,74.9,18.5,0,0,125000,5,6128,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-119,-98,2025-06-30T18:59:05.533Z,7,0.2,8.8
s31lb,1751311145621852493,3.612,OPEN,FALSE,73.5,18,0,0,125000,6,6129,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-99,-119,2025-06-30T19:19:05.323Z,7,9.5,-2
s31lb,1751312345406964127,3.606,OPEN,FALSE,69.3,17.6,0,0,125000,3,6130,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-118,-99,2025-06-30T19:39:05.113Z,7,-7.2,8.8
s31lb,1751313545201849654,3.606,OPEN,FALSE,72.3,17.2,0,0,125000,5,6131,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-100,-118,2025-06-30T19:59:04.905Z,7,9,0.5
s31lb,1751314745000442575,3.606,OPEN,FALSE,76.4,16.7,0,0,125000,1,6132,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-98,-118,2025-06-30T20:19:04.696Z,7,8.8,1.5
s31lb,1751315944780571541,3.612,OPEN,FALSE,77.4,16.2,0,0,125000,3,6133,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-99,-117,2025-06-30T20:39:04.488Z,7,8.8,0
s31lb,1751317144579727696,3.606,OPEN,FALSE,77.6,15.7,0,0,125000,0,6134,0,eui-00007076ff031372,unknown,0,0,0,0,-102,0,2025-06-30T20:59:04.284Z,7,9.8,0
s31lb,1751318344371998508,3.606,OPEN,FALSE,79.2,15.6,0,0,125000,1,6135,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-117,-100,2025-06-30T21:19:04.070Z,7,-0.5,9.2
s31lb,1751319544165345975,3.606,OPEN,FALSE,79.9,15.5,0,0,125000,5,6136,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-101,-119,2025-06-30T21:39:03.862Z,7,9.5,-2.2
